Business Name,Address,Place ID,Category Query,City
Akebono 515,"215 10th St Suite 120, Des Moines, IA 50309, United States",ChIJE7pwewKZ7ocRXbpT1yCr91k,sushi,"West Des Moines, IA"
Haiku,"1315 31st St Ste# D, Des Moines, IA 50311, United States",ChIJu4qeKjiZ7ocRDUUGuACLSMk,sushi,"West Des Moines, IA"
Waterfront Seafood Market,"2900 University Ave, West Des Moines, IA 50266, United States",ChIJNzLC4J8g7IcRdQZu3xDGEnI,sushi,"West Des Moines, IA"
W-Tao Sushi,"400 Walnut St #101, Des Moines, IA 50309, United States",ChIJSxqSXACZ7ocRxoUG0zoY6gE,sushi,"West Des Moines, IA"
Cool Basil Clive,"1250 86th St, Clive, IA 50325, United States",ChIJXSj3HR-e7ocROxQCeLDHJLo,sushi,"West Des Moines, IA"
Hokkaido Ramen House,"2732 SE Delaware Ave Suite 310, Ankeny, IA 50021, United States",ChIJ_-t4XACb7ocRGjCx0_seQ1E,sushi,"Ankeny, IA"
Wasabi Ankeny,"1615 SW Main St #100, Ankeny, IA 50023, United States",ChIJMTVEjSiF7ocRdK2ZHwt-6lI,sushi,"Ankeny, IA"
Mizu Sushi bar & Japanese Grill,"1620 N Ankeny Blvd Suite 114, Ankeny, IA 50023, United States",ChIJPyp9JjyF7ocRNEXC3j2W9Aw,sushi,"Ankeny, IA"
Tokyo Steak House,"113 SE Delaware Ave, Ankeny, IA 50021, United States",ChIJv5ET3ImP7ocRqpdq7Slz3BM,sushi,"Ankeny, IA"
Teriyaki House Japanese Grill,"1802 SE Delaware Ave Suite 108, Ankeny, IA 50021, United States",ChIJq6pqPFaF7ocRzUkPaCBTzSk,sushi,"Ankeny, IA"
Hawker's Kitchen,"1975 N Ankeny Blvd Suite 101, Ankeny, IA 50023, United States",ChIJ19oowtqF7ocRJYITEoOehDY,sushi,"Ankeny, IA"
Waterfront Seafood Market Restaurant Ankeny,"2414 SE Tones Dr, Ankeny, IA 50021, United States",ChIJd9v1g_2P7ocRdgYr68MrGJI,sushi,"Ankeny, IA"
Wasabi Urbandale,"2301 Rocklyn Dr, Urbandale, IA 50322, United States",ChIJHR1kj0mf7ocR2YyNjFmWO64,sushi,"Urbandale, IA"
Taki Japanese Steakhouse,"2677 86th St, Urbandale, IA 50322, United States",ChIJo0Z5Twae7ocR6IgSFEW8MrQ,sushi,"Urbandale, IA"
Wasabi Johnston,"8481 Birchwood Ct, Johnston, IA 50131, United States",ChIJiYTAkL-d7ocRqReY-DTCaCk,sushi,"Urbandale, IA"
Izumi Sushi & Hibachi All You Can Eat,"1301 NW 114th St, Clive, IA 50325, United States",ChIJzQ5Bsj0h7IcReNVtldq1QWA,sushi,"Clive, IA"
Mandarin Grill & Sushi Bar,"1250 Northwest 128th Street # 100, Clive, IA 50325, United States",ChIJfVplxTwh7IcROJDrXmgCkDo,sushi,"Clive, IA"
Ninja Sushi Ramen,"765 SE Alice's Rd, Waukee, IA 50263, United States",ChIJwU-B9RYj7IcRltgPojhDxoQ,sushi,"Clive, IA"
Cool Basil Clive,"1250 86th St, Clive, IA 50325, United States",ChIJXSj3HR-e7ocROxQCeLDHJLo,sushi,"Clive, IA"
Thai Basil Altoona,"550 36th Ave SW Suite J, Altoona, IA 50009, United States",ChIJa-oEll2R7ocRSQzhhoYBr2E,sushi,"Altoona, IA"
Teriyaki Boys,"545 Bass Pro Dr NW, Altoona, IA 50009, United States",ChIJy6fsyW-R7ocRwwQGiFa-PLs,sushi,"Altoona, IA"
Akebono 515,"215 10th St Suite 120, Des Moines, IA 50309, United States",ChIJE7pwewKZ7ocRXbpT1yCr91k,sushi,"Altoona, IA"
Sakari Sushi Lounge,"2605 Ingersoll Ave, Des Moines, IA 50312, United States",ChIJrx1X1SeZ7ocRzSwT-QstYkk,sushi,"Altoona, IA"
W-Tao Sushi,"400 Walnut St #101, Des Moines, IA 50309, United States",ChIJSxqSXACZ7ocRxoUG0zoY6gE,sushi,"Altoona, IA"
Izumi Sushi & Hibachi All You Can Eat,"1301 NW 114th St, Clive, IA 50325, United States",ChIJzQ5Bsj0h7IcReNVtldq1QWA,sushi,"Altoona, IA"
Brick & Ivy Rooftop,"400 34th Ave SW, Altoona, IA 50009, United States",ChIJ3SBv7BaR7ocRoYJ_V4prDsk,sushi,"Altoona, IA"
Mizu Sushi bar & Japanese Grill,"1620 N Ankeny Blvd Suite 114, Ankeny, IA 50023, United States",ChIJPyp9JjyF7ocRNEXC3j2W9Aw,sushi,"Altoona, IA"
Miyabi 9,"512 E Grand Ave, Des Moines, IA 50309, United States",ChIJw4In6LGZ7ocRNWJ3--f6scs,sushi,"Altoona, IA"
Aki Japanese Steakhouse and Sushi Bar,"267 Park Hills Plaza, Altoona, PA 16602, United States",ChIJ49iN50CRy4kRAfhRX2QeDPI,sushi,"Altoona, IA"
Ninja Sushi Ramen,"765 SE Alice's Rd, Waukee, IA 50263, United States",ChIJwU-B9RYj7IcRltgPojhDxoQ,sushi,"Altoona, IA"
Little Tokyo,"2720 Plank Rd, Altoona, PA 16601, United States",ChIJ46fgyQ-Ry4kREjU5J6xRzGQ,sushi,"Altoona, IA"
The Big Steer Restaurant and Lounge,"1715 Adventureland Dr, Altoona, IA 50009, United States",ChIJP2EkvciT7ocRfRxWQvmNQ2o,sushi,"Altoona, IA"
Samurai Sushi and Hibachi,"7125 Mills Civic Pkwy #110, West Des Moines, IA 50266, United States",ChIJyxTSPVch7IcRd2oJn6jl53g,sushi,"Altoona, IA"
Johnny's Italian Steakhouse,"550 Bass Pro Dr NW, Altoona, IA 50009, United States",ChIJ4XtRGHKR7ocRi8SJH7pmh1s,sushi,"Altoona, IA"
AJ's Steakhouse,"1 Prairie Meadows Dr, Altoona, IA 50009, United States",ChIJY6ow7sST7ocRHvqQ3V1wY5A,sushi,"Altoona, IA"
Wasabi Urbandale,"2301 Rocklyn Dr, Urbandale, IA 50322, United States",ChIJHR1kj0mf7ocR2YyNjFmWO64,sushi,"Altoona, IA"
Hy-Vee Chinese,"108 8th St SW, Altoona, IA 50009, United States",ChIJVzAcdoaT7ocRni2bl1KBBJU,sushi,"Altoona, IA"
Nomi's Asian Cuisine,"404 8th St SW, Altoona, IA 50009, United States",ChIJQ959RZGT7ocR4vEHUMsAv_8,sushi,"Altoona, IA"
Wasabi Johnston,"8481 Birchwood Ct, Johnston, IA 50131, United States",ChIJiYTAkL-d7ocRqReY-DTCaCk,sushi,"Johnston, IA"
Sushi a Go Go,"5500 Merle Hay Rd, Johnston, IA 50131, United States",ChIJC5HZwlWc7ocRhu6U3vLjDwk,sushi,"Johnston, IA"
De Rice,"8430 Birchwood Ct, Johnston, IA 50131, United States",ChIJQTKflJyd7ocRU4ONYBv6Jnc,sushi,"Johnston, IA"
Ninja Sushi Ramen,"765 SE Alice's Rd, Waukee, IA 50263, United States",ChIJwU-B9RYj7IcRltgPojhDxoQ,sushi,"Waukee, IA"
Wasabi Waukee,"9500 University Ave #2101, West Des Moines, IA 50266, United States",ChIJfRI1e-kj7IcRVkNfyxMzYWk,sushi,"Waukee, IA"
The High Life Lounge,"200 SW 2nd St, Des Moines, IA 50309, United States",ChIJ9wEm51SY7ocREgEewpjCEDg,bar,"Des Moines, IA"
Juniper Moon,"2005 Ingersoll Ave, Des Moines, IA 50309, United States",ChIJdyDvTCCZ7ocR4GWIsTgH9Eo,bar,"Des Moines, IA"
"Hello, Marjorie","717 Locust St, Des Moines, IA 50309, United States",ChIJkzTmgQGZ7ocRcKiijA-JBaQ,bar,"Des Moines, IA"
the LiFT,"222 4th St, Des Moines, IA 50309, United States",ChIJhePIcACZ7ocRiUDT7W3caKQ,bar,"Des Moines, IA"
Secret Admirer,"110 SW 5th St, Des Moines, IA 50309, United States",ChIJ63UrxpSZ7ocR4kJmbude0TI,bar,"Des Moines, IA"
Tipsy Crow Tavern,"102 SW 3rd St, Des Moines, IA 50309, United States",ChIJO3L1M1WY7ocRBQImYzC1IFs,bar,"Des Moines, IA"
The Iowa Taproom,"215 E 3rd St #100, Des Moines, IA 50309, United States",ChIJub2Coq2Z7ocRzg0GEXB3v2I,bar,"Des Moines, IA"
El Bait Shop,"200 SW 2nd St, Des Moines, IA 50309, United States",ChIJ9wEm51SY7ocRo8zvHv66MKY,bar,"Des Moines, IA"
300 Craft & Rooftop,"300 W Martin Luther King Jr Pkwy, Des Moines, IA 50309, United States",ChIJpTYvqlWY7ocRaKrRYWPGjqQ,bar,"Des Moines, IA"
Black Sheep,"223 E Walnut St, Des Moines, IA 50309, United States",ChIJZW1Ut62Z7ocR0iG_NKtELoo,bar,"Des Moines, IA"
Revival House,"316 Court Ave, Des Moines, IA 50309, United States",ChIJDSUc3JCZ7ocRYVvqis3orU8,bar,"Des Moines, IA"
"Good News, Darling","717 Locust St, Des Moines, IA 50309, United States",ChIJk_PExtiZ7ocRCDmLIFG7LD0,bar,"Des Moines, IA"
The Royal Mile,"210 4th St, Des Moines, IA 50309, United States",ChIJUe5WCwCZ7ocRWPnJ_5yw2x8,bar,"Des Moines, IA"
Hessen Haus,"101 SW 4th St, Des Moines, IA 50309, United States",ChIJ1_LzSVWY7ocRE-mNuLb_NxU,bar,"Des Moines, IA"
The Garden Nightclub,"525 E Grand Ave, Des Moines, IA 50309, United States",ChIJhzlkprKZ7ocRnHeQMtlJ1Tg,bar,"Des Moines, IA"
85 Bar,"432 E Locust St, Des Moines, IA 50309, United States",ChIJm-bv646Z7ocR92Z-w0-0R6A,bar,"Des Moines, IA"
The Contrary,"503 E Locust St, Des Moines, IA 50309, United States",ChIJR-Cjj2WZ7ocRirntASO4PIc,bar,"Des Moines, IA"
Striking Sparrow Lounge,"1930 SE 6th St, Des Moines, IA 50315, United States",ChIJKTXjaOSZ7ocRnsd_mFi1q4s,bar,"Des Moines, IA"
Red Monk,"210 4th St, Des Moines, IA 50309, United States",ChIJUe5WCwCZ7ocRMDJygnWeIyg,bar,"Des Moines, IA"
Nightingale Cocktail,"435 E Grand Ave, Des Moines, IA 50309, United States",ChIJde5d2_uZ7ocRhG9rhm5Ht0c,bar,"Des Moines, IA"
Bevy’s Tavern,"1300 50th St Suite 206, West Des Moines, IA 50266, United States",ChIJz3wJf8oh7IcR9Ganix9l7Io,bar,"West Des Moines, IA"
Wellman's Pub & Rooftop,"597 Market St, West Des Moines, IA 50266, United States",ChIJnz3EGbUh7IcR16i5-RkPaN4,bar,"West Des Moines, IA"
Winchester Public House,"224 5th St, West Des Moines, IA 50265, United States",ChIJawoNi7Kf7ocRO3PPPcqYkSg,bar,"West Des Moines, IA"
Bix & Co.,"111 5th St, West Des Moines, IA 50265, United States",ChIJl_W1fuOf7ocRmmhS_evK374,bar,"West Des Moines, IA"
HiFi Brew Lounge,"103 S 11th St, West Des Moines, IA 50265, United States",ChIJyXSMcwCf7ocRQ6J1_2Jnva4,bar,"West Des Moines, IA"
Cooper's on 5th,"227 5th St, West Des Moines, IA 50265, United States",ChIJw8P1T6-f7ocRXHYZbHoVhnw,bar,"West Des Moines, IA"
G Mig's 5th Street Pub,"128 5th St, West Des Moines, IA 50265, United States",ChIJj7Vc7KWf7ocR37L9E-FODeQ,bar,"West Des Moines, IA"
Shirley’s Bar & Grill,"9250 University Ave Suite 117, West Des Moines, IA 50266, United States",ChIJ_fEsfqYj7IcR-GnH6z2AWp0,bar,"West Des Moines, IA"
The Flying Moose,"8980 Hickman Rd #101, Clive, IA 50325, United States",ChIJ6e1FMAKe7ocRfT2P8LHqGn8,bar,"West Des Moines, IA"
The Pelican Post Bar & Grille,"265 50th St, West Des Moines, IA 50265, United States",ChIJdffbBDwh7IcRMEOXTWJZODs,bar,"West Des Moines, IA"
Barn Town Brewing,"9500 SE University Ave Suite 1110, West Des Moines, IA 50266, United States",ChIJfRI1e-kj7IcRdVdMbQdfq2o,bar,"West Des Moines, IA"
Tuddy's Tavern,"6240 Mills Civic Pkwy, West Des Moines, IA 50266, United States",ChIJWRR5nmQh7IcRkNcIzdVugwM,bar,"West Des Moines, IA"
Shotgun Betty's,"5535 Mills Civic Pkwy Suite 100, West Des Moines, IA 50266, United States",ChIJtXkExkog7IcRVxcCVSpT-Eg,bar,"West Des Moines, IA"
Bar Louie - Jordan Creek Town Center,"7105 Mills Civic Parkway, Jordan Creek Pkwy Town Center, West Des Moines, IA 50266, United States",ChIJRblTPJYh7IcRk0Ju3nnGHtE,bar,"West Des Moines, IA"
Sully's Irish Pub,"860 1st St, West Des Moines, IA 50265, United States",ChIJgyO5MVWe7ocRJoVdaE6jp_o,bar,"West Des Moines, IA"
Smash Park Des Moines,"6625 Coachlight Dr, West Des Moines, IA 50266, United States",ChIJP0hd51Qh7IcR96vf4ZDcY3k,bar,"West Des Moines, IA"
Down Under Bar & Grill,"8350 Hickman Rd, Clive, IA 50325, United States",ChIJm4Fd9QWe7ocRc-Qd78KNKDU,bar,"West Des Moines, IA"
Firebirds Wood Fired Grill,"440 S 68th St, West Des Moines, IA 50266, United States",ChIJT7TbVbkh7IcRsazXDq9VKOE,bar,"West Des Moines, IA"
Blue Shark Ale House,"165 S Jordan Creek Pkwy, West Des Moines, IA 50266, United States",ChIJQUkOvG8h7IcRkquaNf0ANVA,bar,"West Des Moines, IA"
Grand Junction Bar & Grill,"1970 Grand Ave Suite 29, West Des Moines, IA 50265, United States",ChIJiwwVbhqf7ocRlx9hVCOpPTY,bar,"West Des Moines, IA"
The Waiting Room,"617 SW 3rd St Suite 104, Ankeny, IA 50023, United States",ChIJSTQPyk6F7ocRtcH_ooYtsTo,bar,"Ankeny, IA"
36th Street Tavern,"1300 NW 36th St Suite 101, Ankeny, IA 50023, United States",ChIJQcc7lN2F7ocREcC2wyFzXLM,bar,"Ankeny, IA"
Whiskey River Ankeny,"1350 SW Vintage Pkwy, Ankeny, IA 50023, United States",ChIJAQ3o4CiF7ocR99aymo1_l7A,bar,"Ankeny, IA"
Who's on 1st,"810 E 1st St, Ankeny, IA 50021, United States",ChIJO7BX5BuF7ocRoGmip8MUXDs,bar,"Ankeny, IA"
TrailSide Tap,"710 SW 3rd St, Ankeny, IA 50023, United States",ChIJx0g32uWF7ocRzxI5TNKpC-c,bar,"Ankeny, IA"
Good Times,"1912 SW 3rd St, Ankeny, IA 50023, United States",ChIJd2uGNeKE7ocR-6nURarrxU4,bar,"Ankeny, IA"
The Carney Tap,"7010 NE 14th St, Ankeny, IA 50023, United States",ChIJdUoJW7-a7ocRiqiYRSh1T64,bar,"Ankeny, IA"
Yankee Clipper,"312 SW Maple St #2915, Ankeny, IA 50023, United States",ChIJVSpqLBGF7ocRvJ-HUqotHNQ,bar,"Ankeny, IA"
Grubb's Pub,"1165 SW Ordnance Rd, Ankeny, IA 50023, United States",ChIJ5fK0nBiF7ocRjMg4b-Ibpo4,bar,"Ankeny, IA"
Benchwarmers Sports Bar and Grill,"705 S Ankeny Blvd, Ankeny, IA 50023, United States",ChIJd8ccH0CF7ocRqhDGY5L92tU,bar,"Ankeny, IA"
Cabaret Sports Bar & Grille,"2785 N Ankeny Blvd, Ankeny, IA 50023, United States",ChIJp__2H5iF7ocRm76WtAGI93M,bar,"Ankeny, IA"
Jakes,"605 N Ankeny Blvd, Ankeny, IA 50023, United States",ChIJk7RX53KF7ocRmnDK6_MXrc8,bar,"Ankeny, IA"
Magee’s Irish Pub & Eatery,"1610 SW Main St, Ankeny, IA 50023, United States",ChIJ0TowRcWF7ocR5lQRLjkRO0Q,bar,"Ankeny, IA"
District 36 Wine Bar & Grille,"1375 SW Vintage Pkwy, Ankeny, IA 50023, United States",ChIJHQl_9iiF7ocRw2Z91IVn7z0,bar,"Ankeny, IA"
JJ’s Tavern + Grill,"1975 N Ankeny Blvd, Ankeny, IA 50023, United States",ChIJKU31RwmF7ocR_ejxNo0xk90,bar,"Ankeny, IA"
Mullets - Uptown Ankeny,"617 SW 3rd St Suite 103, Ankeny, IA 50023, United States",ChIJdxfaMF-F7ocRKftqei8Q8XQ,bar,"Ankeny, IA"
El Presidenté,"1465 SW Park Square Dr Suite 102, Ankeny, IA 50023, United States",ChIJs2JaAgCF7ocRPvnYkOn_ycg,bar,"Ankeny, IA"
The Sports Page,"1701 N Ankeny Blvd, Ankeny, IA 50023, United States",ChIJ18mquJ-F7ocRGYHtVEzB8I8,bar,"Ankeny, IA"
Uptown Garage Brewing Co.,"305 SW Walnut St, Ankeny, IA 50023, United States",ChIJ2eMd5WeF7ocRUhXGQHxoKVo,bar,"Ankeny, IA"
30hop,"1535 SW Market St Suite 100, Ankeny, IA 50023, United States",ChIJEyT7ZyqF7ocRe6lpbLuT5Og,bar,"Ankeny, IA"
Tito's Lounge,"3916 NW Urbandale Dr, Urbandale, IA 50322, United States",ChIJAedRiIAn7IcRYQasOoGy9iA,bar,"Urbandale, IA"
Cottontail Lounge,"3700 Dennis Dr, Urbandale, IA 50322, United States",ChIJQc5F-Nyd7ocRaigPsXLWuZM,bar,"Urbandale, IA"
The Beerhouse,"4810 NW 86th St, Urbandale, IA 50322, United States",ChIJ9Rbl3Y6d7ocRcledeoRjnRM,bar,"Urbandale, IA"
The Flying Moose,"8980 Hickman Rd #101, Clive, IA 50325, United States",ChIJ6e1FMAKe7ocRfT2P8LHqGn8,bar,"Urbandale, IA"
Stormy's,"6923 Douglas Ave, Urbandale, IA 50322, United States",ChIJaZTdQtCd7ocRKZ3CcLihkLk,bar,"Urbandale, IA"
Down Under Bar & Grill,"8350 Hickman Rd, Clive, IA 50325, United States",ChIJm4Fd9QWe7ocRc-Qd78KNKDU,bar,"Urbandale, IA"
Blue Shark Ale House,"3701 NW 86th St, Urbandale, IA 50322, United States",ChIJRVJcXCid7ocRSyzWECVxuKA,bar,"Urbandale, IA"
Doug’s Pub and Grub,"7500 Douglas Ave, Urbandale, IA 50322, United States",ChIJvyIKfgCd7ocR8ehKCDztK0s,bar,"Urbandale, IA"
Finn's Pub,"7020 Douglas Ave A, Des Moines, IA 50322, United States",ChIJ-UPqhtqd7ocR2X_ZyaT0sSs,bar,"Urbandale, IA"
Back Roads Lounge,"8460 Birchwood Ct Suite 900, Johnston, IA 50131, United States",ChIJp9oknoSd7ocR-4jb5KuwELQ,bar,"Urbandale, IA"
The Ducktail Lounge,"1809 86th St, Clive, IA 50325, United States",ChIJnQ54Ahue7ocRTnzBEfnwZO8,bar,"Urbandale, IA"
Smoking Goat Pub,"3015 Merle Hay Rd, Des Moines, IA 50310, United States",ChIJ8w6_tYed7ocRdBKLudGEmbw,bar,"Urbandale, IA"
1908 Draught House,"8789 Northpark Dr, Johnston, IA 50131, United States",ChIJP_uTVoGd7ocRH82pmT4Yz1Y,bar,"Urbandale, IA"
Groucho's Lounge,"2763 NW 86th St, Urbandale, IA 50322, United States",ChIJx-W7cgee7ocRIQOB16JeRBU,bar,"Urbandale, IA"
Doc's Lounge,"8805 Chambery Blvd, Johnston, IA 50131, United States",ChIJ_RxqsHid7ocRBE4i4blucIk,bar,"Urbandale, IA"
Denny Arthur's,"2400 86th St Apt 7, Urbandale, IA 50322, United States",ChIJoSw_6gae7ocRS07owffTy-Y,bar,"Urbandale, IA"
Lynn's On Merle Hay,"6014 NW 59th Ct, Johnston, IA 50131, United States",ChIJ8_KVvPyc7ocRWKPWZWdKWY8,bar,"Urbandale, IA"
The Warehouse Pub,"10100 NW 62nd Ave, Johnston, IA 50131, United States",ChIJUfvoHlUn7IcRXLXb1V6EZEU,bar,"Urbandale, IA"
The Ridgemont,"7460 Hickman Rd, Windsor Heights, IA 50324, United States",ChIJFyfW69Cf7ocRWqFT1ieyRCE,bar,"Urbandale, IA"
The Chicken Coop Sports Bar and Grill,"12725 Meredith Dr, Urbandale, IA 50323, United States",ChIJgWmOweUm7IcRoqlpVgaEmAY,bar,"Urbandale, IA"
The Flying Moose,"8980 Hickman Rd #101, Clive, IA 50325, United States",ChIJ6e1FMAKe7ocRfT2P8LHqGn8,bar,"Clive, IA"
Down Under Bar & Grill,"8350 Hickman Rd, Clive, IA 50325, United States",ChIJm4Fd9QWe7ocRc-Qd78KNKDU,bar,"Clive, IA"
The Ducktail Lounge,"1809 86th St, Clive, IA 50325, United States",ChIJnQ54Ahue7ocRTnzBEfnwZO8,bar,"Clive, IA"
Tapz Pub and Grill,"8450 Hickman Rd, Clive, IA 50325, United States",ChIJnYFvmAWe7ocR_Mkw-KAjvBo,bar,"Clive, IA"
Rookies Sports Bar & Grill,"2180 NW 156th St, Clive, IA 50325, United States",ChIJZ7R_yvkj7IcR3HR7muoq-MM,bar,"Clive, IA"
Pally's Bar and Grille,"1800 NW 86th St, Clive, IA 50325, United States",ChIJ84Cfs3Of7ocRr-dlaNPfCyA,bar,"Clive, IA"
Front Row,"9956 Swanson Blvd, Clive, IA 50325, United States",ChIJIREUCV6e7ocRN_AzWN3Xqho,bar,"Clive, IA"
Nick's Bar & Grill,"9769 University Ave, Clive, IA 50325, United States",ChIJ7VYRo6Ig7IcRivwcyiDhlfo,bar,"Clive, IA"
Club Car Restaurant & Lounge- Clive,"13435 University Ave #200, Clive, IA 50325, United States",ChIJbedldD8h7IcR1XD1hxyuMrg,bar,"Clive, IA"
The Other Place Clive,"12401 University Ave, Clive, IA 50325, United States",ChIJVQjCjyEh7IcRdb7xQ620wLM,bar,"Clive, IA"
"Cooper’s Hawk Winery & Restaurants- Clive, IA","12801 University Ave, Clive, IA 50325, United States",ChIJQxv4QUsh7IcRHIrZ0UGdC0Y,bar,"Clive, IA"
Fazio's University Tap,"7500 University Blvd Ste I, Clive, IA 50325, United States",ChIJOSZA3j-e7ocRoKXNeeM2Of8,bar,"Clive, IA"
Bevy’s Tavern,"1300 50th St Suite 206, West Des Moines, IA 50266, United States",ChIJz3wJf8oh7IcR9Ganix9l7Io,bar,"Clive, IA"
85 Bar West,"432 E Hickman Rd, Waukee, IA 50263, United States",ChIJK4CxAI4j7IcRElj4y1Hr5Ak,bar,"Clive, IA"
515 Brewing Company,"7700 University Ave Suite C, Clive, IA 50325, United States",ChIJ4fg74T-e7ocRMYam2uOOihM,bar,"Clive, IA"
Miss Kitty’s Country Bar Dance Nightclub and Honky Tonk,"Area, 8834 Swanson Boulevard West Des Moines, Clive, IA 50325, United States",ChIJhwNU_xue7ocRUKSwAtG7vCQ,bar,"Clive, IA"
Centerfield Sports Bar,"6555 University Ave, Windsor Heights, IA 50324, United States",ChIJVZk-xROf7ocRvpPEWoRvLxs,bar,"Clive, IA"
Winchester Public House,"224 5th St, West Des Moines, IA 50265, United States",ChIJawoNi7Kf7ocRO3PPPcqYkSg,bar,"Clive, IA"
Wellman's Pub & Rooftop,"597 Market St, West Des Moines, IA 50266, United States",ChIJnz3EGbUh7IcR16i5-RkPaN4,bar,"Clive, IA"
Bar Louie - Jordan Creek Town Center,"7105 Mills Civic Parkway, Jordan Creek Pkwy Town Center, West Des Moines, IA 50266, United States",ChIJRblTPJYh7IcRk0Ju3nnGHtE,bar,"Clive, IA"
Hawk Heaven Tavern,"805 17th Ave SW, Altoona, IA 50009, United States",ChIJYZTT5N2T7ocRxfBsCgsj57k,bar,"Altoona, IA"
Brick & Ivy Rooftop,"400 34th Ave SW, Altoona, IA 50009, United States",ChIJ3SBv7BaR7ocRoYJ_V4prDsk,bar,"Altoona, IA"
Spectators Sports Bar & Grill,"3200 Adventureland Dr, Altoona, IA 50009, United States",ChIJ6UOAHdqT7ocRKlt7CPcLpgw,bar,"Altoona, IA"
Olde Town Tap,"121 2nd St SE, Altoona, IA 50009, United States",ChIJBXpWa06T7ocRtmOr-TIf20Q,bar,"Altoona, IA"
Sam's Sports Bar & Grill,"3160 8th St SW Suite P, Altoona, IA 50009, United States",ChIJGy22T1-R7ocRi4cBX1sDAYU,bar,"Altoona, IA"
Fireside Grille,"523 8th St SE, Altoona, IA 50009, United States",ChIJIWOG_XWT7ocRrE2HfmSdqTg,bar,"Altoona, IA"
Photo Finish Lounge,"1 Prairie Meadows Dr, Altoona, IA 50009, United States",ChIJMbolGP6T7ocRnQJ0Rbb8-kM,bar,"Altoona, IA"
The Big Steer Restaurant and Lounge,"1715 Adventureland Dr, Altoona, IA 50009, United States",ChIJP2EkvciT7ocRfRxWQvmNQ2o,bar,"Altoona, IA"
Burger Shed Restaurant Altoona,"500 Bass Pro Dr NW, Altoona, IA 50009, United States",ChIJGQcH1PaR7ocRQ5a8oo978SU,bar,"Altoona, IA"
Norwood Bar & Grill,"4592 NE 29th St, Des Moines, IA 50317, United States",ChIJgwjim7-Q7ocRZA42xftCgaE,bar,"Altoona, IA"
Iowa Beer & Wine,"5059-5261 34th Ave SW, Altoona, IA 50009, United States",ChIJrVeN_9uR7ocRZxWInUd6OLI,bar,"Altoona, IA"
Founders Irish Pub,"110 1st St SE, Bondurant, IA 50035, United States",ChIJw2zEAn2S7ocRdKbBTQjVkbs,bar,"Altoona, IA"
McGarvey's Bar and Grill,"623 N 4th Ave #25, Altoona, PA 16601, United States",ChIJB4HIUPuNy4kR2jkIr02UNRg,bar,"Altoona, IA"
Applebee's Grill + Bar,"3741 8th St SW, Altoona, IA 50009, United States",ChIJH63xU1yR7ocRx1EXE7tQc3I,bar,"Altoona, IA"
Toads Tavern,"3002 State Ave, Des Moines, IA 50317, United States",ChIJo17GZBSX7ocRsH2RKpotiS4,bar,"Altoona, IA"
The Flying Moose,"8980 Hickman Rd #101, Clive, IA 50325, United States",ChIJ6e1FMAKe7ocRfT2P8LHqGn8,bar,"Altoona, IA"
Flip’N Jacks Pancake House & Eatery,"3221 Adventureland Dr, Altoona, IA 50009, United States",ChIJZb97PwCT7ocR6v8VQJpY0lE,bar,"Altoona, IA"
Johnny's Italian Steakhouse,"550 Bass Pro Dr NW, Altoona, IA 50009, United States",ChIJ4XtRGHKR7ocRi8SJH7pmh1s,bar,"Altoona, IA"
Brightside Aleworks,"480 Center Pl d, Altoona, IA 50009, United States",ChIJU2jRa5qT7ocRSSvYBx3uoq0,bar,"Altoona, IA"
East Side Eddie's Neighborhood Bar & Grill,"3517 E 26th St, Des Moines, IA 50317, United States",ChIJRTb8XrOQ7ocR7sOKdPbHYKo,bar,"Altoona, IA"
Doc's Lounge,"8805 Chambery Blvd, Johnston, IA 50131, United States",ChIJ_RxqsHid7ocRBE4i4blucIk,bar,"Johnston, IA"
The Warehouse Pub,"10100 NW 62nd Ave, Johnston, IA 50131, United States",ChIJUfvoHlUn7IcRXLXb1V6EZEU,bar,"Johnston, IA"
1908 Draught House,"8789 Northpark Dr, Johnston, IA 50131, United States",ChIJP_uTVoGd7ocRH82pmT4Yz1Y,bar,"Johnston, IA"
Back Roads Lounge,"8460 Birchwood Ct Suite 900, Johnston, IA 50131, United States",ChIJp9oknoSd7ocR-4jb5KuwELQ,bar,"Johnston, IA"
Lynn's On Merle Hay,"6014 NW 59th Ct, Johnston, IA 50131, United States",ChIJ8_KVvPyc7ocRWKPWZWdKWY8,bar,"Johnston, IA"
The Boat House,"7695 NW Beaver Dr, Johnston, IA 50131, United States",ChIJQ0_LwCud7ocR0m5PTqaUSuM,bar,"Johnston, IA"
Joe's Pub,"5500 Merle Hay Rd Suite D, Johnston, IA 50131, United States",ChIJreta5lWc7ocRdwUY5jbbNco,bar,"Johnston, IA"
The Cork 50131,"6205 Merle Hay Rd Suite 130, Johnston, IA 50131, United States",ChIJtzrk5zKd7ocRp1qFKfMzsdU,bar,"Johnston, IA"
Escape Lounge,"8843 Northpark Ct, Johnston, IA 50131, United States",ChIJ2VVHsoad7ocR16xURGXTYcs,bar,"Johnston, IA"
Tito's Lounge,"3916 NW Urbandale Dr, Urbandale, IA 50322, United States",ChIJAedRiIAn7IcRYQasOoGy9iA,bar,"Johnston, IA"
Smoking Goat Pub,"3015 Merle Hay Rd, Des Moines, IA 50310, United States",ChIJ8w6_tYed7ocRdBKLudGEmbw,bar,"Johnston, IA"
